Unnamed: 0,logpred
1656621,3.9478969788550513
18314314,4.737213673475268
9791362,4.730481177833713
61153,4.242599712696178
3868503,4.483984980953042
19192001,4.821725994665879
15990034,5.247449284795076
18637173,5.444929327289608
18331809,4.300267197366006
18296371,4.38534526765794
14038936,4.177064779267861
16870359,4.664528612282204
271130,5.18581385704887
14169399,4.17222425657084
9734844,4.411116714194493
12875096,4.6159345206376665
12803399,5.100528030294644
15871074,4.6930506220104204
3953322,4.398945785718489
12230297,4.227571047485399
13860706,4.922879545417595
5360210,3.5691326646953896
12973167,4.704700747838507
15057743,4.274726113473267
17750227,4.657001558801902
3544343,4.204333641761286
11434047,5.294460354575255
8649889,4.265920361399128
1907186,3.96404726446336
10156269,4.867608944225506
248865,4.536161153807303
7274441,4.60361306861585
16122843,4.850657286646154
16002608,4.69689020092783
5364134,4.296867787310422
2979052,3.986477326566287
14066228,4.277742528796256
20581837,4.972799499038452
20395728,5.302014269810484
12569486,4.438687262674581
7518816,3.9424331028224464
4137789,4.563615110905439
9633282,4.215173080893692
56859,4.6003003220469845
16098984,4.691246395831067
6259989,3.971922213807695
7939407,4.17449527113561
7517579,4.232501740609248
18730787,5.153337970601984
13615838,4.264029861494575
6504030,3.9071350348236744
2176963,3.9215270038932784
6107258,4.597998204472551
3318417,4.132282317906896
6222260,4.587866155486094
17479706,5.304817221997026
19334291,5.236620463391815
4296362,4.233063011396808
8627179,4.635701625112174
12454870,4.233924789496754
16042019,4.753820016134336
14189240,4.552744056621763
2488022,3.411384039738235
18369887,4.7738555314729005
17774890,4.40150804825855
16082400,5.035632016813811
7020322,4.716400127990181
14774411,4.40387707839707
3852970,4.525408555101289
15870268,4.352025480629805
6043296,3.9399786590081822
14221607,4.4518293833976115
17073983,4.6576254369764625
17991551,4.40913801743708
15343720,4.305639056721302
2598841,4.292478779520653
10783121,4.733426610494101
5496554,3.775517574688464
13379739,4.623586915842543
1944155,4.572764772116127
13564007,4.294221378859764
20817835,4.4585829634396115
9473440,4.6012663549701225
16359470,5.319088815312474
11150475,3.649126325474567
13094264,5.16003535331326
1822183,4.588006647232446
12518189,4.358835652495522
12455369,4.537655563990766
15468914,5.02954817369959
12905131,4.828283847622595
181972,4.350189268526686
20146269,4.384412109283792
17846157,4.2978643470901154
12270642,4.6053537275493355
13514141,4.2563797618993195
16618112,4.360136496038143
7382491,4.716809716812709
14696763,4.903456693052633
1090297,4.356233828588122
9473816,4.702262009717118
17515103,4.602219534132056
15370440,4.571195608137069
10524082,4.699686738708822
7182122,4.286370439958441
2070705,4.671167797844712
18763188,5.456487604428989
12433198,4.869418228723158
20353100,4.46027768554323
13897860,4.628594740238234
13209493,4.777159094924614
16837677,5.1460008336902625
6725556,4.156468095064612
10090585,4.403729692206235
14983123,3.7256357393366137
1940006,4.177079896413686
7886331,4.589620682208201
20310503,5.110645425394175
18294493,5.343786176323801
720811,4.36815077473303
818189,4.360500204719589
16914048,5.039743078175973
755528,4.5873360531177125
11656396,4.318416935943608
7112125,4.170418436806007
2975776,4.345265613739273
386846,4.317779226311017
17217670,4.47011877572225
4191637,4.571029518455058
14217775,4.587937643754322
18760486,4.552270344026499
6732313,4.163664486391952
16382270,5.136397169227092
11582472,4.541001232256593
17893451,4.764766913088395
8254893,5.088382467074949
19832188,4.804537951414839
634133,4.722392446704264
640589,3.9877650646447647
16899141,4.784544773304868
20383768,5.157130651341349
16439512,4.351262316547658
17811587,5.240635231921708
2343987,3.794087457210714
5624807,4.7396292358803915
971449,3.91696365069134
16807426,4.635797853192954
6599870,4.148421595679938
17616603,4.685616780122906
6462549,4.593126858611554
20218811,3.850300887471359
5195346,4.201082111627354
1989842,4.726637939570729
3311544,4.4198961391762
18190744,4.38860644912535
20480443,3.8556358601118523
15028308,5.1510750763677455
2238488,4.56678916826062
15019476,4.290668212580699
1499630,4.583928201069511
8733790,4.69972272923346
8392488,4.6869127627377045
7526377,4.626248200534471
12089766,4.656167650986941
10491137,3.7411460667269045
12736586,4.532470995503007
6844537,4.4370406987826225
7896248,4.143691783106875
8381472,3.9341999349855308
7280929,4.137769020988222
13250303,5.3942882395474525
18752630,4.388195620451393
9490137,4.0480352466926375
13360706,4.218008864942965
19522525,4.426425667568095
21053769,4.261989900016381
1352111,4.748748808023712
6361628,4.014290045186231
13388649,4.205597049459295
7086215,4.173099721811028
6696127,5.186533597678583
14050933,4.813847915735656
9611367,4.106632246980861
19170980,4.399667542274834
19780958,4.545417308679784
15649332,4.847823830054216
2330139,4.1338238247051695
18324815,4.3189372411487374
19812298,4.3871188375946915
6573831,4.572083990670567
7790855,5.037611393026668
9697230,4.207352296580482
2671736,4.298244865719353
13748851,4.8128514012127
15872614,4.293486406570745
8777405,4.203200197794516
10502172,4.293218061500592
12042,4.704375522371867
15793708,4.5786307756586595
14336061,4.6072768246979985
15343420,5.137038478902019
8446914,4.381422888218153
5995416,5.207740051885721
458046,5.094447763304041
14190524,5.02608687902771
15603347,4.801709107034862
19734162,4.320816524155021
14717119,4.443948254119299
14223920,4.708732549349811
6487660,3.688368647428187
982276,4.306394527492185
2365726,4.600635093056766
17747697,4.308684679590578
16417593,4.7388910242788915
3749971,4.047357617538037
11585687,4.855572408678605
11817975,5.306139880105856
21154164,4.376875542283924
16515340,4.3486495105216925
18942735,4.729230019479533
8326500,4.71697807049135
16050862,4.820995605766104
14969237,4.178949992050689
7727070,5.127270249848586
13902602,4.877473346180024
41399,4.045015683663028
6045552,4.64460904826459
18022456,4.752591758451125
4288361,3.944885649170924
3771687,4.768458629390489
3032355,4.1338238247051695
17764327,4.288222907820424
19270209,4.243285008262067
15087740,4.916059200577107
17681551,4.732994376890505
13504225,4.497927400274473
3635723,4.963197678735568
4529762,4.312683761005072
1364192,3.998285354700753
13978543,4.8338767355618595
3812865,3.968685417645946
20409370,4.822343548190246
10051649,4.717726165584568
11528550,4.189566510799804
14323505,4.538080181302067
10001022,4.80013206528941
16256170,5.456641207969861
18502823,4.918980666326049
44229,3.9746142723998337
17071836,4.236043277569765
3630011,4.650324902235929
1551044,3.5284512499405984
13387556,4.281719516536251
4041351,3.9718014747616994
1499843,3.9276781736355533
16260159,4.856157493895008
13815237,4.272987538655582
15940241,5.205416874341431
20720916,4.710462564188862
900456,4.065773536505431
12749596,4.316783975487284
14815230,4.8098742375166275
12384924,4.446549689806768
17929451,5.012742247161352
1841356,4.171506779668524
1297644,3.863131859590877
10035023,4.841028925004669
183859,3.8528100045832163
15913550,4.744952398938169
17422735,4.391803897247687
20076523,4.939893023944051
8171013,4.049340506132953
15342385,4.475321959759162
18568023,4.339937802968573
3884105,3.567532260565354
3081560,4.6041981035960875
20671819,4.479105198484286
12672097,4.651966708255099
13450500,5.162614124311879
15734872,4.807748473419924
15006609,4.305527024675712
2876014,4.713257059245088
16638682,4.687466766246439
10194572,3.937373214976304
6862594,4.732409768711075
3231803,3.90564983604174
20224058,5.123207389376335
12326470,4.737288765863236
5651414,4.0133510898982765
5805319,4.129439020428457
18375219,3.9344887636420007
18239401,4.978759123425411
19883215,4.777401425658726
6677646,4.643275936497147
7345170,4.329309208617909
19103830,5.206336391606618
19891590,4.741285437199312
19466277,4.499569946005472
15857972,4.40376620333357
11819334,4.002325659671242
13632841,4.323602497150693
13548848,4.320292507783655
15498564,4.701018715675102
16740536,4.5426626124575185
12418668,4.4285612946261415
18324607,4.460566152260472
3517289,4.347824430737749
15832351,5.187101158593048
13032846,4.5097909236008125
14805637,5.010684864784364
19224852,4.3803630983442465
12494576,4.317883583268489
17927389,4.6438131513191365
1693524,4.320317617942575
16413243,4.407250315763675
15008493,4.672196412066302
17767757,4.736978416655881
12113989,4.7169280509906715
6898039,4.432789651812792
207250,5.0742412727173685
14168664,4.269472340609581
9788738,4.863779185126261
6642680,4.725321614723633
7911161,5.165798512651753
4447990,5.173796241914678
763569,3.980669377911683
11047622,4.394157523252689
7651189,3.912743093528598
16765291,3.784691126114132
14486682,4.36279068319834
8794908,4.0269827092320964
2551952,4.458959676628964
573701,4.458278480158211
20067870,4.522708639332731
12274644,4.535351434555391
8072314,4.165154798802408
18622462,4.792365765769072
1371310,5.184791170203355
6938818,4.684823551584902
16442460,5.192097997124616
2250130,4.35798364070695
16478955,4.947594447917842
6716199,4.598187461781851
15392180,4.429379410233304
20567217,4.358881508487134
1851767,3.883945440313087
10920624,4.220548372495797
10455934,4.223194374429526
13028002,3.8389295042924005
9981578,5.127990299464193
11039706,3.9848882688615324
1347204,4.1338238247051695
7203642,4.481480393734476
8862058,4.768985358907332
3153603,5.114640817001614
16352847,3.5312920719416625
193393,5.133219262075584
18018755,4.292950459990939
20788168,4.35049009122896
15819031,5.081942630300876
18527258,5.192802415784711
13466505,4.297904837965492
15452543,5.145203680141758
7973885,4.5843777826794945
9199346,4.325875244167235
17175597,4.423334643554169
20568215,4.332748291311239
18022807,4.755149648234603
5395031,4.374832437472445
3167626,3.9098124657889417
11730504,4.136102158133046
10770836,4.186017258180264
5946583,4.92379010420342
6166826,4.30654769667204
8953744,4.6580000715026735
7054267,4.21043065970819
19438842,5.085380946042405
2432788,3.862446043637957
12340135,4.29625648869985
4729927,4.502681239357095
11734816,4.001979009499355
5709013,4.299163761660063
16646297,4.743739078632287
9119015,4.059950586160602
7247763,4.1427881752425595
19602101,4.73809675255554
8914789,4.215096466402732
7281613,4.253205018612067
7961104,4.32197827223594
1365028,4.768523598473165
6793945,4.026905635767855
3318240,4.034358105466839
5269442,3.9858408443556987
1446428,4.11554546837307
9629425,4.014735109907092
19767282,4.642082357310002
7591467,3.8984376919451598
4967549,3.8654374833418688
10270377,3.897383033092646
4701058,4.34346331096935
18111901,4.858255776878651
9280917,4.168471213111838
16963514,4.470118102025973
6119700,4.267233043199163
18007668,4.3957589889891295
17238535,4.68589279740149
8760046,4.719866242633523
9461238,4.227708625507703
7749568,4.635536827481933
7010001,4.042810367683534
3278758,4.207713595512705
9524928,3.9452275377830563
17824338,4.635792385906808
7495711,4.680920987877143
20619757,4.840290279035621
15181459,4.308609428199977
17112975,4.391528448938341
14422390,4.652839550321897
9138319,4.151320301139648
11337445,4.254854407433135
6504159,3.94994901530968
17483642,4.622995973831133
19905170,4.42002213624559
11774112,5.167265572863438
4495026,4.797899629866871
17173015,5.164429473532493
5735341,3.8363808831600728
15216224,4.314990106089159
16249009,4.328713330983675
4951402,4.515336398714558
11888603,4.276949976248692
4623011,4.339679928353712
14344427,4.267741680573696
14887262,4.25761689945782
15059051,3.967016097022933
6244773,3.9051981881962665
16508474,4.58661037516438
4054332,4.695002481965779
1709089,3.755038935281765
16231631,5.1527418247143
9302921,4.66435212531561
15486635,4.599401630210125
7228772,4.620023756513279
10804476,4.406928017112781
12092403,4.179883937200909
19815527,4.456042846703536
19431197,5.129295140937246
15599248,4.258240177550225
13589,4.202425971368721
2082694,5.147431462770635
14184061,4.52252348231248
10593704,4.556335984012265
5771211,3.8418576363616803
14919110,4.348072945361919
17903300,4.7609144032571065
7900575,4.714535180756346
12536976,4.628815794693333
7775431,3.9201463923235877
11852437,3.9407779978598882
11261700,4.439648100334538
10960652,4.615042258493476
13245721,4.277998191968263
818518,5.135512214567276
393875,4.531759444152059
13916100,4.332822193886001
14979266,4.740543840892277
20860793,5.277878975467721
10596447,4.18412781846407
7025189,4.469146384981766
535641,3.994843835310247
5958680,4.257034904305765
20282481,4.4726225415273735
6074078,4.8248164083784095
12138787,3.9669008053866914
18441094,4.378533332723745
20326257,4.281462675696785
6931714,4.224021527764828
14872587,5.398447155836579
9331413,4.082715734642681
149210,4.059191752203653
12346559,4.722181910680995
16434642,4.717236376953346
15758808,4.968447913352673
6847411,4.349638054813394
17882017,4.346889778304509
14950688,4.221234742979114
12871016,4.898153679535553
9563487,3.9885154947151067
5726250,4.865089178965473
14838379,4.825458309942313
13800443,3.8687600965444005
4358619,3.6601478199857826
1506773,4.657934427900497
2012494,3.6494461732964254
18178150,4.96452674558337
195578,3.7889907072022506
5860276,4.821266589111544
6278392,3.9998318151380516
9155475,4.727253226962049
11443623,4.167512925842643
1346715,4.569036076835119
10087811,4.221973845006189
19550846,4.7241880768847535
12446548,4.267308427513863
11317188,4.215211077169531
16425763,4.700242239701676
1067251,4.245739362526165
4030842,3.957757026621725
9866779,4.682542232516032
7601632,5.194355712516158
20378843,5.246802202357254
2958366,4.601579760966837
3084267,4.8143962307258255
15532799,3.8227755652716446
945426,4.394946862121149
15928157,4.2728053843615275
16396169,4.59873526081798
9189063,4.4640039417545525
14549868,4.290946161614766
13752871,4.5100058045203495
7019788,4.140262093773429
17764691,4.407700699671053
13598801,5.162968253846286
11205769,5.120733374504841
15265988,4.200843958106939
12422277,4.284043709847483
16266043,4.5734669601402915
15929281,4.286844890999969
6225501,4.228037938217465
7968806,3.9160947788430733
934609,3.9743544766323247
14839995,4.550382795124487
13625891,4.429877168705919
19982721,4.343131284418558
4744115,4.742159791968202
8440699,4.4062827994446065
9515597,4.007922359510137
13734035,4.8726392081900896
20026248,4.8140010936639435
346805,4.184130205566554
17451486,4.6633555448710515
20245126,4.7663256092793596
6704276,4.222817674052818
1030265,4.007702858657735
13443722,4.3583837716823535
11659296,3.7674204199915984
5192414,3.8553455725060286
3250685,4.285732021262344
6071405,4.669851744831763
14054966,4.307247800897333
9032140,4.512882818397921
924736,4.650162388600775
5567278,4.232174742748905
13497881,5.325517310709997
6881600,4.643106501363564
15067484,3.838096423938646
18550947,4.925655489367777
7777537,4.413648283401929
2211028,4.738387137066847
15774003,5.116607027512041
8807089,4.880511453646498
4387183,4.723333299721734
20679744,4.352368143095992
13741654,5.052707092943697
20725595,4.272589036350498
8275455,4.254322974205809
12955454,4.949489442964715
19507918,4.879981646213158
15423732,3.837839894329839
7933896,4.179306970335309
11421292,4.644546207127527
17771656,4.148562292327496
15820365,5.273432410965413
4400008,4.656525839158731
17625226,4.8415611351437455
898068,4.861030749397024
1273533,3.4854822900098155
9513152,4.210452997334639
7226513,4.118333957383402
19909756,4.3670556754093885
9845352,5.154811174906155
12311236,4.23888023823264
841234,3.994843835310247
8688748,4.379409385859288
9509369,5.167782170573097
16702915,4.644067774174885
6004200,4.5451205384133395
11059197,3.5443802384078094
19654433,4.8773781859910725
13377231,4.843388172765474
12885888,4.721256308911725
14386978,4.766399097090084
13481935,4.2950717948962716
5117701,3.926841653582309
15596610,4.760532389785577
3656971,4.63698431029118
12497438,4.1964392879035834
14686119,4.9598554459566895
15043768,4.429557922773476
10339057,4.540611472585159
6559730,3.9022261798303686
1212897,3.8262895245978195
14010951,4.6573721030053825
9474607,4.1888797835633405
7671112,4.111041916489391
9340975,3.7741634620274267
18691200,4.36314570650854
15481211,4.401387082805915
3694498,4.3265426048230875
17223670,4.229813303403684
18616208,4.831577287635575
4494338,3.9341500865456838
13504999,4.786656173424962
18461886,4.706103084319981
10733503,4.707626511822199
5899598,4.6885636588940125
4490826,4.5386235789189255
3318593,4.718491995263112
1039931,4.168010272171897
13346110,4.445539231154235
95243,5.058379114168483
593991,4.006286789175843
9676065,4.072770216680176
7196412,4.397153096487245
4567558,4.219586799802909
4142125,4.0975374217613165
1616540,4.191215655539413
602888,4.628899890843232
15952947,4.677321000538586
13190103,4.260587880257016
5297292,4.296216300867951
3380344,4.317209755978478
371767,5.124640243660994
9363721,5.156745762110428
15649021,4.2198013829559295
13452474,4.926733991929798
1246711,4.5627636954552075
8126890,4.342480448535581
20386464,4.427598337827435
13360012,3.872543984528129
11737510,4.321428235393216
63003,3.981855077148597
19113883,5.279355453796154
16040153,4.340821614737715
20150874,4.327371415238014
20139611,5.010660392122873
12956315,4.7578106252335655
6185426,3.7655497855404905
15804493,4.265726204877535
3558850,4.676139174066371
19238409,4.416447313606616
13591025,4.186630010826898
19334066,5.64708660246912
15377706,4.3364891942604284
1426529,3.9502494008247258
15663291,4.92703543490865
16214045,4.2361721014467095
15771398,4.978696459420485
1665638,3.898083544919449
1308927,4.747304471138108
356370,4.230257479832484
725255,4.31675934156276
14185372,4.422297166979962
3886521,4.788993461736509
16689918,4.386632563059394
21151013,4.358805253268551
16742323,4.364474923960519
5526210,4.750173199408021
18706454,4.593137814131113
17961134,4.765535760986149
16523033,4.938143694450721
12899127,4.327748430228874
5194984,4.205773405949455
6684189,4.845363532606012
15582339,4.906912438682898
14474140,4.366342895349253
16256352,5.021507998758786
16220406,4.291616810721601
9449718,4.3627673328814955
19915657,4.468113721756191
9043726,3.941492263546144
17895460,4.459032241267777
17682843,4.305792395332009
13914468,4.652029204374373
15580808,4.668840190059328
6091808,4.530051701172775
18182282,4.977493609484329
19473060,5.343786176323801
18314141,5.094958171652546
65408,4.129758744956471
2808417,4.863381725076192
18402568,5.238198950309676
18428588,4.355259138184436
17903384,4.463556138868946
12138634,4.301866036612406
8202578,4.059980610843036
15071108,4.314430687359355
3794190,4.653599850793098
7514978,4.116538394943172
17000016,5.0526290441598585
16426559,3.8640576197030736
18429433,4.958814098374673
16067657,4.670777684590578
14653743,4.725737118763214
18237513,5.4841133680228635
14164359,4.267244025480871
19777168,4.34155177447828
193853,4.352240660950792
6025389,4.536769688346048
5969842,4.580728028571187
9473837,4.194709518881515
14805196,4.317176231307789
21091336,4.678800127080425
14826630,3.7220833259267763
2441418,4.699573911749246
7361438,4.496080857292746
1090545,4.428273860890467
17796760,5.072382200346743
11927008,4.890363561145552
1391215,4.760734556533997
17765242,4.988310315251246
16543246,4.335019635107982
11153954,4.17703613063475
20234853,3.841781471137898
9767864,4.575662355137111
11496612,4.214515477609233
2598026,4.931218668049226
9405466,4.142442344898016
6395433,4.04126959613508
19946213,5.109395874890964
12069600,4.128135332549138
17547338,4.277175363361098
11812196,4.0695600175313125
6384622,3.8891242055180983
16186033,4.635053550675784
10965768,4.167966154607246
19120941,5.504813027635709
15301587,4.991677209952678
14185264,4.703221252093173
11881882,4.693119407461082
17479949,4.327954913734995
17942767,5.031989202150357
19360685,4.375930850248072
17947340,4.375763220816078
16685411,5.0907626357194316
1630572,4.442771457777934
22453,4.553108612230794
20558064,4.69123901919607
1971540,4.889467854677307
20269435,4.498367799774989
12762416,4.560695134330748
16643990,4.607852581219961
15397120,4.852195781091745
16408202,4.9828294934633455
19873282,4.997224650840448
8409178,4.041153156029159
5710107,4.604633035276014
8902304,4.14789813656657
4403159,5.066149926359134
7633507,4.561196283509988
1759389,4.693723238644663
8269421,4.384709385758936
12683014,4.713123595046385
2137113,3.692415494916501
14784440,5.021673101081822
19946195,4.412254134384247
16396640,4.829696413028457
13401235,4.851063908224543
12951444,4.241669616655785
7146997,4.232501740609248
8865315,4.025057295873129
11461920,5.245643205287697
5192165,4.383891375358207
1961361,4.349425550179456
2529318,3.9615393894482684
17345671,4.496277494828518
2203450,4.004997884837135
16512828,4.745947458717348
1033754,3.9371227897239613
2266010,5.021187338614031
13955165,4.903456693052633
14981522,4.2625863018190415
15980213,4.728673373213993
18411446,4.6984566782870925
13076718,4.807684713942552
17690331,4.742318223501211
7265118,4.138050237344623
17574138,4.81460033352622
21055294,4.966527095216698
39059,4.612960547149645
3421168,4.523497005721578
14538600,4.933677717266743
12156007,4.137615666032626
5559015,3.7972340792179784
8588621,4.031186916537186
8068609,4.625064960382951
5194724,4.745999501878077
20197869,5.124403173981716
40138,4.006954037987117
18615898,4.3719354264494665
18077069,4.360633817131467
4455094,4.305512201037667
8772093,4.693797270594916
18340679,4.3194770100844435
19735537,5.212683556060539
7563445,4.5348862416341005
4363132,4.765698661072366
6070550,4.119323842620649
7715747,4.150744434295927
9806843,4.720118566748872
9607093,4.845295788279217
18342603,5.280126643993617
16780183,3.6839408626301724
21148259,4.31492668359477
7399972,4.497092470511191
8201902,4.193164244296366
9921802,4.773902873926184
12737896,4.843172105656566
20788590,5.027394542619631
3758686,4.322678993343169
1198536,3.8129573449720646
16415673,5.183190676418319
13168270,4.220715047083982
17509140,5.033831283348921
19361346,4.802567880301053
18344553,4.62131643448576
11218995,4.2974802642902
16416210,5.12490073747988
7808601,4.186903429401
14768793,5.183696237681233
3442098,4.535203816017346
14884702,4.689772836591592
9387676,4.217020943620067
7021851,4.639545135810755
7397916,4.063286434406148
4704514,4.690546208947511
4278720,4.207452619890332
707443,4.289794319669942
15271428,4.285097814810448
4227479,3.8259238398837665
21188095,4.500947872554191
16272848,4.9511520342423765
4068953,4.327141741736037
17909001,4.550054388637318
20269422,5.505453779241646
20857329,4.2992025084892
13085694,4.757879968813591
914325,4.723417346651315
20917894,4.802637778908396
20491184,4.537607509539752
553872,4.147712119593469
9110796,4.518326717432882
13430730,4.3262488153536305
18360567,4.441075379830059
19809264,4.435909138393725
17346379,4.653984181207462
14284554,4.318986018562914
1489175,4.514211108926906
982395,4.069906879135147
16275525,4.213133090045876
20872076,4.236682683981759
147474,4.659723889169201
12974200,4.88011591245783
4246324,4.638984774446055
11950735,4.193006898922857
17904544,5.067704747480695
1295083,4.485888602070297
17286950,4.370707846584633
6199255,4.340482565960426
5469403,4.970481867124869
14054177,4.835324131022747
13674816,4.682943088661932
3534379,4.193790511579188
1868513,3.5554678899425056
20750730,5.642546780745529
21122043,5.266934223551134
18155852,4.467035864525861
6973744,4.621335662655626
9332830,4.260499412816051
16543492,4.362698365589704
20481541,4.399430619769361
16243222,4.993633865896633
13417302,4.668600463878693
15423388,4.286185441824683
17681652,4.75204451662144
15989064,3.776557448856384
19737981,4.799238388659372
19227365,4.901006136906117
1226596,4.77198425289534
126443,4.762212585560857
6692642,4.1895477405475
1768298,3.795507131155467
14250826,4.861405366235099
3303004,4.311819262625145
14761517,4.619489327122457
8052243,4.174177301490907
21108505,4.633933443479824
7395368,4.733527163367532
14151414,5.176234893077726
16067999,5.095082003070533
12046665,4.349514580289386
782126,4.66296010280154
4799785,4.2941056615628295
19071291,4.573894498721682
16336709,4.6294497408646045
1297940,4.627378114408089
4935544,4.552444324466897
2537740,3.9704682060442242
2518907,3.887485952575712
16466720,4.356309949690041
1303261,4.184728964502947
12720048,4.8591553691687706
16739659,4.846071971068873
7987167,4.659513031397883
2557018,3.9596961255305825
4227273,4.7452226857931
18584815,4.713191219713659
21077407,4.4908196705509305
4342304,4.558073939072049
19671104,4.91387186146433
16274148,4.707898709598495
10074308,3.9840449512614096
5296718,4.759745050946735
10502452,4.221164228384123
17776058,4.317125603990578
15927523,5.310835525758575
17532796,4.3703935569115595
14783949,4.285866175001088
4574224,3.9968999644785352
15149053,4.358098119367627
6936417,4.62639188655236
17542011,4.648025588664759
4729888,4.209011938331679
4016385,3.96684074385193
20599017,4.987211861779491
1641253,4.27625021178622
18527992,5.340017328178256
20433367,4.1543861633563965
19338355,4.738306376054203
13396831,4.2781036386948434
21009477,5.021525010924745
18888793,4.342446733477572
5557097,4.600334084210792
7367489,4.685666410079765
6713114,4.7124950097833285
3485081,4.621742097737494
7755144,4.042670912001611
13745923,4.006934600371012
18238240,4.847756142046908
7937556,4.226225207069818
7902219,4.1767062109604165
13582811,4.706257721953468
8884275,3.753571073683803
17513655,3.710617881968833
4029464,4.589462988047271
4033728,3.8361818931308242
15964139,4.583094991721299
3758296,5.193037665424093
19125378,5.250164803128201
9078184,4.151436291509816
17528120,4.35903120315595
4350464,3.901766891528299
